ID,date,sender,sender.carrier,receiver,receiver.carrier,length.call
1850,6,681.469.2663,1,681.469.9951,1,27
1851,6,681.469.2663,1,940.386.4189,2,24
1852,6,681.469.2663,1,681.469.7188,1,1
1853,6,681.469.2663,1,681.469.7527,1,20
1854,6,681.469.4840,1,681.469.5102,1,18
1855,6,681.469.4840,1,681.469.9951,1,1
1856,6,681.469.4840,1,353.145.8454,3,28
1857,6,681.469.4840,1,681.469.5102,1,22
1858,6,681.469.4840,1,681.469.9951,1,25
1859,6,681.469.4840,1,681.469.2926,1,22
1860,6,681.469.4840,1,940.386.7033,2,1
1861,6,681.469.4840,1,353.145.3797,3,22
1862,6,681.469.4840,1,940.386.4189,2,27
1863,6,681.469.4840,1,681.469.1081,1,39
1864,6,681.469.1081,1,681.469.9722,1,20
1865,6,681.469.1081,1,353.145.2037,3,21
1866,6,681.469.1081,1,681.469.5704,1,1
1867,6,681.469.1081,1,681.469.9951,1,23
1868,6,681.469.7527,1,940.386.5914,2,27
1869,6,681.469.7527,1,940.386.6876,2,1
1870,6,681.469.7527,1,940.386.7868,2,1
1871,6,681.469.7527,1,940.386.1402,2,18
1872,6,681.469.7527,1,940.386.5860,2,20
1873,6,681.469.1390,1,681.469.2555,1,32
1874,6,681.469.1390,1,940.386.4189,2,20
1875,6,681.469.1390,1,353.145.1669,3,1
1876,6,681.469.5704,1,940.386.7033,2,29
1877,6,681.469.5704,1,940.386.1402,2,1
1878,6,681.469.5704,1,681.469.7527,1,26
1879,6,681.469.5704,1,681.469.9951,1,23
1880,6,681.469.9378,1,353.145.9453,3,14
1881,6,681.469.9378,1,681.469.1081,1,42
1882,6,681.469.9378,1,353.145.8454,3,30
1883,6,681.469.9378,1,940.386.7033,2,1
1884,6,681.469.2926,1,940.386.2494,2,21
1885,6,681.469.2926,1,940.386.2494,2,22
1886,6,681.469.2926,1,940.386.5914,2,19
1887,6,681.469.2926,1,353.145.1968,3,30
1888,6,681.469.2926,1,681.469.7576,1,1
1889,6,681.469.9951,1,940.386.7868,2,1
1890,6,681.469.9951,1,681.469.7527,1,26
1891,6,681.469.9951,1,681.469.1081,1,22
1892,6,681.469.9951,1,353.145.9029,3,29
1893,6,681.469.9951,1,681.469.1390,1,19
1894,6,681.469.9951,1,681.469.1390,1,28
1895,6,681.469.9951,1,681.469.1081,1,1
1896,6,681.469.9951,1,681.469.9722,1,39
1897,6,681.469.9951,1,681.469.7188,1,29
1898,6,681.469.5012,1,681.469.3054,1,1
1899,6,681.469.5012,1,940.386.5860,2,17
1900,6,681.469.5012,1,353.145.9474,3,1
1901,6,681.469.5012,1,681.469.1081,1,25
1902,6,681.469.5012,1,353.145.3797,3,18
1903,6,681.469.3534,1,681.469.1081,1,1
1904,6,681.469.3534,1,353.145.1303,3,10
1905,6,681.469.3534,1,353.145.3797,3,28
1906,6,681.469.3534,1,940.386.1402,2,36
1907,6,681.469.3534,1,353.145.1303,3,28
1908,6,681.469.3534,1,681.469.2555,1,18
1909,6,681.469.3534,1,681.469.4840,1,27
1910,6,681.469.3534,1,940.386.5860,2,33
1911,6,681.469.3534,1,353.145.9242,3,27
1912,6,681.469.9722,1,353.145.4761,3,16
1913,6,681.469.9722,1,681.469.7576,1,22
1914,6,681.469.9722,1,353.145.9474,3,1
1915,6,681.469.9722,1,353.145.1968,3,1
1916,6,681.469.9722,1,681.469.7576,1,29
1917,6,681.469.9722,1,681.469.5704,1,22
1918,6,681.469.9722,1,681.469.9336,1,18
1919,6,681.469.7087,1,681.469.9722,1,1
1920,6,681.469.7087,1,353.145.9029,3,21
1921,6,681.469.7087,1,681.469.2663,1,17
1922,6,681.469.7087,1,940.386.2494,2,1
1923,6,681.469.8025,1,940.386.4189,2,14
1924,6,681.469.8025,1,940.386.7868,2,32
1925,6,681.469.8025,1,353.145.4769,3,20
1926,6,681.469.8025,1,681.469.5704,1,29
1927,6,681.469.8025,1,353.145.4644,3,22
1928,6,681.469.8025,1,353.145.9453,3,21
1929,6,681.469.7576,1,681.469.5599,1,31
1930,6,681.469.7576,1,681.469.3347,1,18
1931,6,681.469.7576,1,940.386.1402,2,24
1932,6,681.469.7576,1,940.386.5914,2,1
1933,6,681.469.7576,1,940.386.7868,2,1
1934,6,681.469.7576,1,940.386.2494,2,15
1935,6,681.469.7576,1,353.145.8175,3,20
1936,6,681.469.7576,1,681.469.5102,1,26
1937,6,681.469.1408,1,681.469.7188,1,21
1938,6,681.469.1408,1,353.145.1968,3,31
1939,6,681.469.1408,1,940.386.2494,2,33
1940,6,681.469.1408,1,353.145.1669,3,1
1941,6,681.469.1408,1,681.469.4720,1,1
1942,6,681.469.1408,1,681.469.4840,1,23
1943,6,681.469.7160,1,940.386.5860,2,19
1944,6,681.469.7160,1,681.469.3054,1,32
1945,6,681.469.7160,1,353.145.4306,3,28
1946,6,681.469.7160,1,681.469.7576,1,14
1947,6,681.469.7160,1,681.469.9336,1,25
1948,6,681.469.7160,1,681.469.9951,1,1
1949,6,940.386.7033,2,681.469.1081,1,29
1950,6,940.386.7033,2,681.469.9722,1,15
1951,6,940.386.7033,2,353.145.9029,3,15
1952,6,940.386.7033,2,681.469.7087,1,1
1953,6,940.386.7033,2,353.145.9029,3,32
1954,6,940.386.7033,2,681.469.5012,1,1
1955,6,940.386.7033,2,940.386.7868,2,25
1956,6,940.386.7033,2,681.469.9951,1,1
1957,6,940.386.5914,2,940.386.7868,2,29
1958,6,940.386.5914,2,940.386.7868,2,31
1959,6,940.386.5914,2,681.469.7576,1,18
1960,6,940.386.5914,2,681.469.9336,1,26
1961,6,940.386.5914,2,681.469.7527,1,1
1962,6,940.386.5914,2,681.469.3347,1,1
1963,6,940.386.5914,2,681.469.2663,1,25
1964,6,940.386.7868,2,940.386.5860,2,23
1965,6,940.386.7868,2,940.386.4189,2,27
1966,6,940.386.7868,2,353.145.9029,3,31
1967,6,940.386.7868,2,681.469.4593,1,17
1968,6,940.386.7868,2,353.145.7916,3,1
1969,6,940.386.7868,2,681.469.7087,1,49
1970,6,940.386.7868,2,681.469.7188,1,29
1971,6,940.386.1085,2,353.145.1669,3,29
1972,6,940.386.1085,2,681.469.5704,1,21
1973,6,940.386.1085,2,681.469.7160,1,23
1974,6,940.386.1085,2,940.386.7868,2,17
1975,6,940.386.1085,2,353.145.3797,3,21
1976,6,940.386.1085,2,681.469.2049,1,18
1977,6,940.386.1085,2,681.469.1081,1,27
1978,6,940.386.1085,2,681.469.4840,1,18
1979,6,940.386.1085,2,681.469.7576,1,32
1980,6,940.386.1085,2,353.145.9453,3,26
1981,6,940.386.2494,2,353.145.4306,3,27
1982,6,940.386.2494,2,681.469.7160,1,1
1983,6,940.386.2494,2,940.386.5914,2,18
1984,6,940.386.2494,2,681.469.7188,1,1
1985,6,940.386.2494,2,681.469.4593,1,29
1986,6,940.386.2494,2,353.145.9029,3,19
1987,6,940.386.2494,2,681.469.9951,1,36
1988,6,940.386.2494,2,681.469.4840,1,32
1989,6,940.386.6607,2,940.386.7033,2,24
1990,6,940.386.6607,2,940.386.1085,2,14
1991,6,940.386.6607,2,681.469.3347,1,34
1992,6,940.386.6607,2,940.386.2494,2,19
1993,6,940.386.6607,2,681.469.2926,1,1
1994,6,940.386.6607,2,353.145.7916,3,1
1995,6,940.386.6607,2,681.469.2926,1,1
1996,6,940.386.6876,2,681.469.1390,1,23
1997,6,940.386.6876,2,681.469.5012,1,1
1998,6,940.386.6876,2,353.145.4306,3,31
1999,6,940.386.6876,2,353.145.8175,3,30
2000,6,940.386.4189,2,353.145.4306,3,30
2001,6,940.386.1402,2,353.145.4644,3,19
2002,6,940.386.1402,2,681.469.9951,1,28
2003,6,940.386.5860,2,681.469.7087,1,33
2004,6,940.386.5860,2,353.145.4306,3,26
2005,6,940.386.5860,2,940.386.7033,2,1
2006,6,353.145.5686,3,681.469.9336,1,30
2007,6,353.145.5686,3,940.386.4189,2,23
2008,6,353.145.5686,3,681.469.5012,1,1
2009,6,353.145.5686,3,681.469.2926,1,17
2010,6,353.145.5686,3,681.469.4720,1,23
2011,6,353.145.4761,3,353.145.2037,3,1
2012,6,353.145.4761,3,681.469.3347,1,21
2013,6,353.145.4761,3,681.469.4593,1,22
2014,6,353.145.9453,3,353.145.8175,3,19
2015,6,353.145.9453,3,681.469.9336,1,20
2016,6,353.145.9453,3,940.386.7868,2,22
2017,6,353.145.9453,3,681.469.4720,1,1
2018,6,353.145.9453,3,353.145.9474,3,18
2019,6,353.145.9453,3,353.145.1669,3,14
2020,6,353.145.9453,3,353.145.9029,3,20
2021,6,353.145.9453,3,940.386.7868,2,1
2022,6,353.145.9453,3,353.145.7916,3,32
2023,6,353.145.9453,3,681.469.9722,1,20
2024,6,353.145.9453,3,681.469.8025,1,26
2025,6,353.145.9453,3,353.145.9029,3,28
2026,6,353.145.9453,3,353.145.1968,3,17
2027,6,353.145.9453,3,940.386.1085,2,23
2028,6,353.145.9453,3,940.386.4189,2,26
2029,6,353.145.9453,3,940.386.7868,2,12
2030,6,353.145.9453,3,353.145.7916,3,19
2031,6,353.145.6110,3,940.386.5860,2,24
2032,6,353.145.6110,3,940.386.1402,2,1
2033,6,353.145.6110,3,940.386.6876,2,22
2034,6,353.145.6110,3,353.145.2037,3,26
2035,6,353.145.6110,3,940.386.5914,2,20
2036,6,353.145.6110,3,681.469.9951,1,1
2037,6,353.145.8406,3,353.145.1669,3,27
2038,6,353.145.8406,3,940.386.7033,2,43
2039,6,353.145.8406,3,353.145.9242,3,18
2040,6,353.145.8406,3,681.469.7527,1,1
2041,6,353.145.8406,3,940.386.1402,2,26
2042,6,353.145.8406,3,353.145.4761,3,24
2043,6,353.145.8406,3,353.145.1303,3,42
2044,6,353.145.8406,3,353.145.1669,3,30
2045,6,353.145.8406,3,681.469.2555,1,1
2046,6,353.145.9474,3,681.469.5102,1,29
2047,6,353.145.9474,3,353.145.1669,3,14
2048,6,353.145.9474,3,681.469.9378,1,1
2049,6,353.145.9474,3,681.469.7188,1,28
2050,6,353.145.9474,3,681.469.2049,1,23
2051,6,353.145.9474,3,681.469.5102,1,1
2052,6,353.145.9474,3,940.386.5860,2,29
2053,6,353.145.9242,3,353.145.1669,3,1
2054,6,353.145.9242,3,353.145.8175,3,1
2055,6,353.145.9242,3,353.145.7916,3,19
2056,6,353.145.9242,3,353.145.8406,3,42
2057,6,353.145.9242,3,681.469.7087,1,29
2058,6,353.145.9242,3,940.386.7033,2,22
2059,6,353.145.9242,3,940.386.6876,2,1
2060,6,353.145.9242,3,353.145.7916,3,21
2061,6,353.145.9242,3,353.145.7916,3,30
2062,6,353.145.1303,3,940.386.1402,2,16
2063,6,353.145.1303,3,681.469.7188,1,28
2064,6,353.145.1303,3,353.145.1968,3,21
2065,6,353.145.1303,3,681.469.9722,1,20
2066,6,353.145.1303,3,940.386.4189,2,1
2067,6,353.145.3797,3,681.469.7160,1,19
2068,6,353.145.3797,3,681.469.5012,1,21
2069,6,353.145.3797,3,353.145.9453,3,24
2070,6,353.145.3797,3,681.469.2049,1,35
2071,6,353.145.3797,3,353.145.1669,3,29
2072,6,353.145.3797,3,353.145.4644,3,25
2073,6,353.145.1968,3,681.469.4593,1,1
2074,6,353.145.1968,3,681.469.4840,1,1
2075,6,353.145.1968,3,681.469.2926,1,24
2076,6,353.145.1968,3,353.145.4306,3,17
2077,6,353.145.1968,3,353.145.1669,3,9
2078,6,353.145.1669,3,353.145.9453,3,38
2079,6,353.145.1669,3,353.145.9029,3,25
2080,6,353.145.1669,3,681.469.3054,1,29
2081,6,353.145.1669,3,353.145.2037,3,21
2082,6,353.145.1669,3,681.469.5012,1,28
2083,6,353.145.1669,3,353.145.9474,3,22
2084,6,353.145.1669,3,681.469.1081,1,25
2085,6,353.145.1669,3,353.145.3797,3,22
2086,6,353.145.8454,3,681.469.6415,1,27
2087,6,353.145.8454,3,681.469.9378,1,30
2088,6,353.145.8454,3,353.145.1968,3,16
2089,6,353.145.8454,3,681.469.2049,1,23
2090,6,353.145.8454,3,681.469.9722,1,1
2091,6,353.145.8454,3,353.145.9029,3,1
2092,6,353.145.8454,3,353.145.9453,3,25
2093,6,353.145.8454,3,681.469.5012,1,1
2094,6,353.145.8454,3,681.469.7576,1,24
2095,6,353.145.8454,3,940.386.2494,2,28
2096,6,353.145.4306,3,940.386.2494,2,32
2097,6,353.145.4306,3,681.469.7188,1,17
2098,6,353.145.4306,3,353.145.8406,3,24
2099,6,353.145.4306,3,940.386.1402,2,20
2100,6,353.145.2037,3,353.145.4761,3,20
2101,6,353.145.2037,3,681.469.4840,1,21
2102,6,353.145.2037,3,681.469.9951,1,1
2103,6,353.145.2037,3,681.469.7576,1,22
2104,6,353.145.2037,3,681.469.9378,1,17
2105,6,353.145.8175,3,681.469.2663,1,33
2106,6,353.145.8175,3,681.469.3054,1,23
2107,6,353.145.8175,3,353.145.9453,3,26
2108,6,353.145.8175,3,940.386.1085,2,25
2109,6,353.145.8175,3,681.469.9722,1,29
2110,6,353.145.8175,3,353.145.4761,3,33
2111,6,353.145.8175,3,353.145.1968,3,18
2112,6,353.145.8175,3,681.469.4840,1,32
2113,6,353.145.9029,3,681.469.2663,1,27
2114,6,353.145.9029,3,353.145.8406,3,33
2115,6,353.145.9029,3,940.386.5914,2,31
2116,6,353.145.4644,3,940.386.5914,2,19
2117,6,353.145.4644,3,681.469.7527,1,15
2118,6,353.145.4644,3,353.145.4761,3,21
2119,6,353.145.4644,3,940.386.4189,2,32
2120,6,353.145.4644,3,681.469.7576,1,22
2121,6,353.145.4644,3,353.145.1968,3,26
2122,6,353.145.4644,3,681.469.3347,1,26
2123,6,353.145.4644,3,353.145.1968,3,19
2124,6,353.145.7916,3,940.386.2494,2,18
2125,6,353.145.7916,3,353.145.4644,3,13
2126,6,353.145.9066,3,940.386.1402,2,21
2127,6,353.145.9066,3,681.469.2555,1,22
2128,6,353.145.9066,3,681.469.9722,1,23
2129,6,353.145.9066,3,353.145.5686,3,17
2130,6,353.145.9066,3,940.386.7033,2,29
2131,6,353.145.9066,3,940.386.6876,2,19
2132,6,353.145.4769,3,681.469.7527,1,1
2133,6,353.145.4769,3,940.386.5860,2,20
2134,6,353.145.4769,3,353.145.8454,3,31
2135,6,353.145.4769,3,681.469.7188,1,1
2136,6,353.145.4769,3,353.145.8454,3,45
2137,6,353.145.4769,3,681.469.9378,1,24
2138,7,681.469.9336,1,681.469.7087,1,37
2139,7,681.469.9336,1,353.145.9453,3,1
2140,7,681.469.9336,1,681.469.2555,1,1
2141,7,681.469.9336,1,353.145.9242,3,24
2142,7,681.469.9336,1,353.145.7916,3,24
2143,7,681.469.9336,1,353.145.9453,3,31
2144,7,681.469.9336,1,681.469.5102,1,19
2145,7,681.469.9336,1,940.386.1402,2,17
2146,7,681.469.9336,1,681.469.7188,1,1
2147,7,681.469.5599,1,353.145.1968,3,30
2148,7,681.469.5599,1,681.469.9951,1,24
2149,7,681.469.5599,1,353.145.9242,3,23
2150,7,681.469.5599,1,940.386.5914,2,15
2151,7,681.469.7188,1,681.469.7576,1,26
2152,7,681.469.7188,1,681.469.1390,1,24
2153,7,681.469.7188,1,681.469.9336,1,37
2154,7,681.469.7188,1,940.386.7868,2,22
2155,7,681.469.7188,1,940.386.1402,2,31
2156,7,681.469.7188,1,353.145.7916,3,21
2157,7,681.469.3347,1,681.469.6415,1,30
2158,7,681.469.3347,1,940.386.7033,2,17
2159,7,681.469.3347,1,681.469.5102,1,25
2160,7,681.469.3347,1,681.469.2926,1,28
2161,7,681.469.4720,1,681.469.2663,1,22
2162,7,681.469.4720,1,353.145.8406,3,20
2163,7,681.469.4720,1,681.469.7877,1,16
2164,7,681.469.4720,1,681.469.7576,1,25
2165,7,681.469.4720,1,681.469.8025,1,21
2166,7,681.469.4720,1,681.469.3347,1,37
2167,7,681.469.4720,1,940.386.5860,2,23
2168,7,681.469.5102,1,681.469.9951,1,22
2169,7,681.469.5102,1,681.469.4593,1,18
2170,7,681.469.5102,1,940.386.7033,2,25
2171,7,681.469.5102,1,681.469.6415,1,1
2172,7,681.469.5102,1,681.469.6415,1,1
2173,7,681.469.5102,1,353.145.8454,3,24
2174,7,681.469.5102,1,353.145.4306,3,16
2175,7,681.469.6415,1,681.469.1366,1,24
2176,7,681.469.6415,1,353.145.9453,3,27
2177,7,681.469.6415,1,681.469.1390,1,24
2178,7,681.469.6415,1,681.469.3347,1,1
2179,7,681.469.6415,1,681.469.2663,1,30
2180,7,681.469.6415,1,681.469.7576,1,28
2181,7,681.469.6415,1,353.145.1669,3,1
2182,7,681.469.6415,1,681.469.5102,1,22
2183,7,681.469.2555,1,681.469.5102,1,25
2184,7,681.469.2555,1,353.145.4306,3,23
2185,7,681.469.2555,1,353.145.2037,3,1
2186,7,681.469.2555,1,681.469.1081,1,1
2187,7,681.469.3054,1,681.469.5102,1,1
2188,7,681.469.3054,1,353.145.9453,3,24
2189,7,681.469.3054,1,681.469.8025,1,29
2190,7,681.469.3054,1,681.469.7160,1,27
2191,7,681.469.3054,1,681.469.5012,1,24
2192,7,681.469.3054,1,681.469.9722,1,35
2193,7,681.469.3054,1,681.469.9722,1,19
2194,7,681.469.3054,1,681.469.2049,1,21
2195,7,681.469.4593,1,940.386.6876,2,19
2196,7,681.469.4593,1,353.145.7916,3,25
2197,7,681.469.4593,1,940.386.6876,2,24
2198,7,681.469.4593,1,353.145.7916,3,1
2199,7,681.469.4593,1,681.469.5012,1,21
2200,7,681.469.2049,1,681.469.5599,1,1
2201,7,681.469.2049,1,681.469.1366,1,31
2202,7,681.469.2049,1,681.469.5012,1,24
2203,7,681.469.2049,1,681.469.7160,1,22
2204,7,681.469.2049,1,940.386.4189,2,1
2205,7,681.469.2049,1,353.145.8406,3,31
2206,7,681.469.7877,1,353.145.4306,3,27
2207,7,681.469.7877,1,940.386.7033,2,25
2208,7,681.469.1366,1,681.469.7576,1,34
2209,7,681.469.1366,1,353.145.9453,3,28
2210,7,681.469.1366,1,681.469.7188,1,29
2211,7,681.469.1366,1,681.469.7576,1,28
2212,7,681.469.1366,1,681.469.1081,1,1
2213,7,681.469.1366,1,353.145.4306,3,26
2214,7,681.469.1366,1,353.145.1968,3,18
2215,7,681.469.1366,1,353.145.9453,3,24
2216,7,681.469.1366,1,353.145.4644,3,11
2217,7,681.469.2663,1,681.469.5012,1,34
2218,7,681.469.2663,1,353.145.9242,3,1
2219,7,681.469.2663,1,940.386.4189,2,1
2220,7,681.469.2663,1,681.469.7576,1,32
2221,7,681.469.2663,1,681.469.5102,1,1
2222,7,681.469.2663,1,681.469.1390,1,41
2223,7,681.469.4840,1,353.145.4644,3,1
2224,7,681.469.4840,1,681.469.5102,1,23
2225,7,681.469.1081,1,681.469.2663,1,15
2226,7,681.469.1081,1,681.469.7576,1,14
2227,7,681.469.1081,1,681.469.2555,1,22
2228,7,681.469.1081,1,940.386.7868,2,17
2229,7,681.469.1081,1,353.145.4644,3,22
2230,7,681.469.1081,1,940.386.4189,2,34
2231,7,681.469.1081,1,681.469.9951,1,21
2232,7,681.469.1081,1,353.145.1968,3,22
2233,7,681.469.1081,1,353.145.3797,3,1
2234,7,681.469.7527,1,353.145.4306,3,1
2235,7,681.469.7527,1,681.469.5102,1,10
2236,7,681.469.7527,1,940.386.7868,2,29
2237,7,681.469.7527,1,681.469.7576,1,30
2238,7,681.469.7527,1,681.469.9722,1,22
2239,7,681.469.7527,1,681.469.9336,1,1
2240,7,681.469.1390,1,681.469.2555,1,17
2241,7,681.469.1390,1,681.469.7188,1,24
2242,7,681.469.1390,1,940.386.7033,2,25
2243,7,681.469.1390,1,353.145.9029,3,1
2244,7,681.469.1390,1,681.469.7160,1,28
2245,7,681.469.5704,1,681.469.2049,1,21
2246,7,681.469.5704,1,681.469.2663,1,20
2247,7,681.469.5704,1,353.145.7916,3,1
2248,7,681.469.5704,1,353.145.7916,3,23
2249,7,681.469.5704,1,681.469.2663,1,22
2250,7,681.469.5704,1,681.469.2555,1,17
2251,7,681.469.5704,1,940.386.7033,2,30
2252,7,681.469.5704,1,353.145.1968,3,29
2253,7,681.469.5704,1,353.145.9242,3,12
2254,7,681.469.5704,1,681.469.9336,1,25
2255,7,681.469.5704,1,681.469.7527,1,15
2256,7,681.469.5704,1,681.469.9722,1,34
2257,7,681.469.9378,1,940.386.5914,2,15
2258,7,681.469.9378,1,353.145.4761,3,1
2259,7,681.469.9378,1,681.469.1081,1,27
2260,7,681.469.9378,1,353.145.1968,3,26
2261,7,681.469.9378,1,681.469.5704,1,1
2262,7,681.469.9378,1,940.386.7868,2,20
2263,7,681.469.2926,1,681.469.9722,1,31
2264,7,681.469.2926,1,940.386.5914,2,12
2265,7,681.469.2926,1,681.469.7087,1,1
2266,7,681.469.2926,1,353.145.1669,3,31
2267,7,681.469.2926,1,681.469.2663,1,37
2268,7,681.469.9951,1,353.145.9453,3,1
2269,7,681.469.9951,1,681.469.2049,1,27
2270,7,681.469.9951,1,681.469.9722,1,1
2271,7,681.469.9951,1,940.386.6876,2,24
2272,7,681.469.9951,1,681.469.7087,1,28
2273,7,681.469.9951,1,681.469.2049,1,20
2274,7,681.469.5012,1,353.145.9474,3,17
2275,7,681.469.5012,1,940.386.6876,2,27
2276,7,681.469.5012,1,681.469.3347,1,24
2277,7,681.469.5012,1,681.469.4840,1,18
2278,7,681.469.5012,1,353.145.2037,3,23
2279,7,681.469.5012,1,940.386.7868,2,29
2280,7,681.469.5012,1,681.469.2926,1,29
2281,7,681.469.5012,1,681.469.9951,1,16
2282,7,681.469.5012,1,681.469.5102,1,1
2283,7,681.469.5012,1,353.145.9474,3,1
2284,7,681.469.3534,1,681.469.9722,1,1
2285,7,681.469.3534,1,940.386.7868,2,33
2286,7,681.469.3534,1,681.469.7576,1,1
2287,7,681.469.3534,1,940.386.6876,2,1
2288,7,681.469.9722,1,353.145.8454,3,14
2289,7,681.469.9722,1,681.469.7087,1,34
2290,7,681.469.9722,1,940.386.7868,2,17
2291,7,681.469.9722,1,353.145.8175,3,36
2292,7,681.469.7087,1,681.469.7576,1,1
2293,7,681.469.7087,1,353.145.1968,3,16
2294,7,681.469.7087,1,353.145.2037,3,26
2295,7,681.469.7087,1,940.386.7868,2,25
2296,7,681.469.7087,1,681.469.7188,1,26
2297,7,681.469.8025,1,681.469.3347,1,21
2298,7,681.469.8025,1,681.469.2555,1,17
2299,7,681.469.8025,1,353.145.4644,3,20
2300,7,681.469.8025,1,681.469.9951,1,31
2301,7,681.469.8025,1,353.145.4761,3,22
2302,7,681.469.8025,1,681.469.7576,1,42
2303,7,681.469.8025,1,353.145.1669,3,21
2304,7,681.469.7576,1,353.145.5686,3,19
2305,7,681.469.7576,1,353.145.8175,3,20
2306,7,681.469.7576,1,681.469.5704,1,22
2307,7,681.469.7576,1,353.145.7916,3,28
2308,7,681.469.7576,1,681.469.2926,1,18
2309,7,681.469.7576,1,681.469.2663,1,41
2310,7,681.469.1408,1,681.469.2663,1,15
2311,7,681.469.1408,1,681.469.9951,1,30
2312,7,681.469.7160,1,940.386.7033,2,1
2313,7,681.469.7160,1,681.469.9951,1,19
2314,7,681.469.7160,1,353.145.1669,3,16
2315,7,681.469.7160,1,353.145.8175,3,1
2316,7,681.469.7160,1,681.469.4593,1,19
2317,7,681.469.7160,1,681.469.1081,1,19
2318,7,681.469.7160,1,681.469.7188,1,29
2319,7,681.469.7160,1,353.145.4769,3,1
2320,7,681.469.7160,1,681.469.5012,1,23
2321,7,681.469.7160,1,681.469.2926,1,16
2322,7,940.386.7033,2,353.145.1968,3,27
2323,7,940.386.7033,2,681.469.5704,1,24
2324,7,940.386.7033,2,681.469.9336,1,23
2325,7,940.386.7033,2,681.469.6415,1,24
2326,7,940.386.7033,2,681.469.8025,1,27
2327,7,940.386.7033,2,681.469.4593,1,33
2328,7,940.386.5914,2,353.145.4769,3,34
2329,7,940.386.7868,2,681.469.3347,1,24
2330,7,940.386.7868,2,353.145.4306,3,1
2331,7,940.386.7868,2,353.145.2037,3,16
2332,7,940.386.7868,2,681.469.2049,1,1
2333,7,940.386.1085,2,681.469.5012,1,15
2334,7,940.386.1085,2,353.145.4306,3,25
2335,7,940.386.1085,2,681.469.1366,1,25
2336,7,940.386.1085,2,681.469.9722,1,19
2337,7,940.386.1085,2,681.469.9722,1,24
2338,7,940.386.1085,2,940.386.5860,2,30
2339,7,940.386.2494,2,353.145.9029,3,22
2340,7,940.386.2494,2,353.145.7916,3,20
2341,7,940.386.2494,2,940.386.4189,2,19
2342,7,940.386.2494,2,353.145.1303,3,1
2343,7,940.386.6607,2,681.469.6415,1,1
2344,7,940.386.6607,2,353.145.7916,3,18
2345,7,940.386.6607,2,681.469.2555,1,20
2346,7,940.386.6607,2,353.145.7916,3,1
2347,7,940.386.6607,2,353.145.5686,3,21
2348,7,940.386.6607,2,681.469.2926,1,27
2349,7,940.386.6607,2,681.469.1081,1,19
2350,7,940.386.6876,2,681.469.1390,1,29
2351,7,940.386.6876,2,353.145.1669,3,33
2352,7,940.386.4189,2,681.469.7087,1,20
2353,7,940.386.4189,2,940.386.1402,2,30
2354,7,940.386.4189,2,353.145.8406,3,24
2355,7,940.386.4189,2,353.145.1968,3,1
2356,7,940.386.4189,2,353.145.2037,3,18
2357,7,940.386.4189,2,940.386.7033,2,20
2358,7,940.386.1402,2,681.469.9722,1,1
2359,7,940.386.1402,2,940.386.7033,2,28
2360,7,940.386.1402,2,353.145.9029,3,1
2361,7,940.386.1402,2,681.469.1081,1,27
2362,7,940.386.1402,2,353.145.9029,3,1
2363,7,940.386.1402,2,681.469.5102,1,17
2364,7,940.386.1402,2,940.386.5860,2,16
2365,7,940.386.1402,2,681.469.9336,1,1
2366,7,940.386.1402,2,681.469.9951,1,33
2367,7,940.386.1402,2,940.386.7033,2,29
2368,7,940.386.1402,2,353.145.1669,3,26
2369,7,940.386.1402,2,681.469.3347,1,23
2370,7,940.386.1402,2,681.469.1081,1,1
2371,7,940.386.1402,2,940.386.2494,2,1
2372,7,940.386.1402,2,681.469.1081,1,17
2373,7,940.386.5860,2,681.469.9951,1,29
2374,7,940.386.5860,2,681.469.5102,1,1
2375,7,940.386.5860,2,681.469.7188,1,28
2376,7,940.386.5860,2,681.469.3347,1,1
2377,7,940.386.5860,2,681.469.1081,1,23
2378,7,940.386.5860,2,681.469.7527,1,15
2379,7,940.386.5860,2,681.469.1366,1,47
2380,7,353.145.5686,3,681.469.9378,1,1
2381,7,353.145.5686,3,681.469.9722,1,35
2382,7,353.145.5686,3,681.469.1081,1,26
2383,7,353.145.5686,3,681.469.9378,1,1
2384,7,353.145.5686,3,353.145.9474,3,38
2385,7,353.145.5686,3,940.386.7033,2,1
2386,7,353.145.4761,3,681.469.5102,1,20
2387,7,353.145.4761,3,353.145.2037,3,15
2388,7,353.145.4761,3,353.145.4306,3,17
2389,7,353.145.4761,3,940.386.7033,2,30
2390,7,353.145.4761,3,353.145.8454,3,22
2391,7,353.145.4761,3,940.386.1402,2,22
2392,7,353.145.4761,3,940.386.7033,2,28
2393,7,353.145.9453,3,353.145.7916,3,17
2394,7,353.145.9453,3,681.469.7087,1,19
2395,7,353.145.9453,3,940.386.5860,2,21
2396,7,353.145.9453,3,353.145.3797,3,36
2397,7,353.145.9453,3,681.469.7188,1,17
2398,7,353.145.9453,3,940.386.1402,2,20
2399,7,353.145.6110,3,353.145.3797,3,28
2400,7,353.145.6110,3,353.145.3797,3,1
2401,7,353.145.6110,3,681.469.9378,1,1
2402,7,353.145.6110,3,681.469.4840,1,1
2403,7,353.145.6110,3,353.145.8454,3,1
2404,7,353.145.6110,3,940.386.1402,2,17
2405,7,353.145.8406,3,353.145.4761,3,23
2406,7,353.145.9474,3,681.469.4593,1,29
2407,7,353.145.9474,3,681.469.5012,1,19
